date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
5/28/20,demarkus365,,0,0,0,Yall congress responded to me this morning. They're going to allow me to continue drafting the Free Higher Education Reform @MajorityAce @mikegw76 @ELGARCIAS1 @DaKMartian5,,@MajorityAce @mikegw76 @ELGARCIAS1 @DaKMartian5,,1.27E+18,https://twitter.com/demarkus365/status/1266074834389413889
5/28/20,bootsie5,jimmy_dore,1,8,23,Cuomo is a power hungry ghoul that cut Medicaid in the middle of a pandemic to settle a political score against progressives & tried to cancel the NY primary. Additionally he’s taking over the NYC public school system w/ Bill Gates who already failed at public education reform.,,,,1.27E+18,https://twitter.com/bootsie5/status/1266065200760991747
5/28/20,PROD_SG,2nays,0,0,0,Most of the money goes to education reform. Poor &amp; homeless people are a huge percentage of people buying lottery tickets thinking they gonna get lucky. If people want to willingly give their money away to the government for them to reinvest in positive things im cool with that.,,,,1.27E+18,https://twitter.com/PROD_SG/status/1266057472319594496
5/28/20,educationreform,rolandsmartin,0,0,0,When will her cooning end? The Black Delegation has met and have determined that she has been traded. #BlackLivesMatter #GeorgeFloyd #thursdaymorning #minneapolisriots,,,#BlackLivesMatter #BlackLivesMatter #GeorgeFloyd #thursdaymorning #minneapolisriots,1.27E+18,https://twitter.com/educationreform/status/1266056374397603843
5/28/20,ci3342_mchu,Bali_Maha,0,2,6,"If you’re passionate about education reform during/after trauma (b/c this pandemic IS trauma to children), please read! ",,,,1.27E+18,https://twitter.com/ci3342_mchu/status/1266055029334605824
5/28/20,N8faflick,apluscolorado,0,0,6,COVID-19 has presented unprecedented challenges for the education ecosystem. I'm optimistic we're able to move forward in education reform post-covid in order to drive progress for vulnerable students and prevent the widening of existing gaps within the system. #EdColo,,,#EdColo,1.27E+18,https://twitter.com/N8faflick/status/1266054178549362694
5/28/20,RedKingsRace_,,0,0,5,If COVID-19 showed us anything it’s that we need serious education reform,,,,1.27E+18,https://twitter.com/RedKingsRace_/status/1266050239691186177
5/28/20,goncalves_guy,PassTheSalty,0,0,1,"How can we live in this century (YES, 21st CENTURY) and still witness cases like this? Is Dangerous to be an american in USA #EducationReform #MentalHealth #RegisterToVote #VoteBlueToSaveAmerica2020 @chezguyg",,@chezguyg,#EducationReform #MentalHealth #RegisterToVote #VoteBlueToSaveAmerica2020,1.27E+18,https://twitter.com/goncalves_guy/status/1266042283557826564
5/28/20,March_for_Life,,1,21,72,"Nuevo Leon, Mexico has passed an education reform bill to foster a deeper respect for life in students. “It’s important for the state to protect life, but it is also essential that it form citizens who respect and care for life.” ",,,,1.27E+18,https://twitter.com/March_for_Life/status/1266040792440885248
5/28/20,CollegeSpring,,0,0,0,Will eliminating the #SAT improve equity? Prateek Dutta at Democrats for Education Reform--Colorado dives in: https://www.the74million.org/?p=555845 via @The74 #highered #collegeadmissions,,@The74,#SAT #highered #collegeadmissions,1.27E+18,https://twitter.com/CollegeSpring/status/1266039359246970881
5/28/20,ScottGoldstein,mitchryals,0,1,5,"“Democrats for Education Reform DC is making a lot of noise about almost anything. Except education.” If DFER_DC &amp; @ramintaheri thought #Ward4 agreed with Brandon Todd on education, they’d be sending mailers about education. They know he’s out of step w/ Ward 4. Vote @Janeese4DC",,@ramintaheri @Janeese4DC,#Ward4,1.27E+18,https://twitter.com/ScottGoldstein/status/1266037369502826496
5/28/20,DrHowieKnoff,,0,1,0,"Schools need to plan emotional supports when students return post-pandemic. Blog discusses why a strengths-based, NOT a pathology-driven, approach is needed. Practical suggestions abound. #EducationPolicy#EducationReform#educationandschools #Education https://conta.cc/3e9L8tm",,,#Education,1.27E+18,https://twitter.com/DrHowieKnoff/status/1266036764663320576
5/28/20,jumpingkat,gababe_,1,0,1,"i do feel like the more liberal sides of public health are doing this already - emory PH is big on everything is health related, so real public health starts with things like UBI, education reform, reparations, general social justice",,,,1.27E+18,https://twitter.com/jumpingkat/status/1266035563884417024
5/28/20,PeggyDowns7,,0,0,0,"In this blog, you will find links to five simple grant applications and a summary of exactly what you need to complete each one. You CAN write a grant. https://buff.ly/3c2Efsy #charterschools #indiecharters #schoolchoice #educationreform #grants",,,#charterschools #indiecharters #schoolchoice #educationreform #grants,1.27E+18,https://twitter.com/PeggyDowns7/status/1266031498370723846
5/28/20,Global_Montreal,,0,3,2,The Quebec English School Boards Association has filed legal action against the province’s education reform law known as Bill 40. ,,,,1.27E+18,https://twitter.com/Global_Montreal/status/1266029679196151809
5/28/20,NextChapterMN,,0,0,1,"Stronger together. Leslie Lavery discusses her book ""A Collective Pursuit: Teachers' Unions and Education Reform"" tonight at 7pm. Register here: https://bit.ly/2TJsAZi @Macalester",,@Macalester,,1.27E+18,https://twitter.com/NextChapterMN/status/1266026705329836032
5/28/20,katieconraddd,,1,0,0,Do the 41 states who have adopted Common Core Standards as acceptable education reform NOT find it disturbing that Bill Gates has invested hundreds of millions of dollars into it? No thank you. Mr. Gates will not be indoctrinating my children. #keepyourcommunismtoyourself,,,#keepyourcommunismtoyourself,1.27E+18,https://twitter.com/katieconraddd/status/1266025191018127364
5/28/20,dorothynyc89,,1,0,0,Good to know Sam is actually FOR education reform! #TheWestWing,,,#TheWestWing,1.27E+18,https://twitter.com/dorothynyc89/status/1266023169862836224
5/28/20,somu_1993,abbas_nighat,0,0,0,"Kashi , Mathura, Dharmantakaran , Nrc , Education Reform, Rewriting History Books , Economic Reforms .. Aur v hain.",,,,1.27E+18,https://twitter.com/somu_1993/status/1266023131140874240
5/28/20,ladyjspeaks0077,QXtopher,0,0,0,"Point out & shame ignorance, End gerrymandering, Give former felons the right to vote; Education! ,Reform criminal justice system, Elect open minded people, Banish racists to Antarctica, heathcare for all citizens. #repeat #RacismInAmerica",,,#repeat #RacismInAmerica,1.27E+18,https://twitter.com/ladyjspeaks0077/status/1266020815943974914
5/28/20,AtulitaCruz,JoeBiden,0,0,0,"Your ""record player"" is broken! Stop patronizing us! What we need is a platform! #MedicareForAll #StudentDebtForgiveness #BlackLivesMatter #ReformPoliceForce #JusticeReform #ImmigrationReform #Amnesty #RaiseTo25 Comprehensive #EducationReform #MentalHealth Screaning",,,#MedicareForAll #StudentDebtForgiveness #BlackLivesMatter #BlackLivesMatter #ReformPoliceForce #JusticeReform #ImmigrationReform #Amnesty #RaiseTo25 #EducationReform #MentalHealth,1.27E+18,https://twitter.com/AtulitaCruz/status/1266019686828797952
5/28/20,AlexGonzTXCA,,0,0,0,"to help Latinos who are awaiting for an Immigration bill, expansion access of healthcare, aid for Latinos who are disproportionally affected by the pandemic - including farmers, and education reform. We need a big blue wave to take as many seats as possible in the Senate.",,,,1.27E+18,https://twitter.com/AlexGonzTXCA/status/1266019103719821312
5/28/20,mitchryals,,1,10,18,"Pro-charter group Democrats for Education Reform is flooding D.C. mailboxes with campaign flyers. A saga that features cameos by Tony Dungy, JFK, Democrats from Colorado, and a clydesdale. ",,,,1.27E+18,https://twitter.com/mitchryals/status/1266017956263272449
5/28/20,davidoghe,MobilePunch,2,0,0,"For what? We should know what these loans are taken for, is it for infrastructures, power, education reform, roads, creation of jobs etc Every loan will take should be tie on something. Not just collecting collecting everytime. ",,,,1.27E+18,https://twitter.com/davidoghe/status/1266013841181286400
5/28/20,adamwfitzgerald,,0,0,1,"Wtf @realDonaldTrump damns Twitter so conservatives say DELETE TWITTER, then #MarkZuckerberg (trying to defend free speech? Or look like he is?) defends Trump, so now liberals are saying DELETE FACEBOOK shut the fuck up we need #EDUCATION #REFORM people are dying #wakeup ",,@realDonaldTrump,#MarkZuckerberg #EDUCATION #REFORM #wakeup,1.27E+18,https://twitter.com/adamwfitzgerald/status/1265997780314664960
5/28/20,papuna5588,vivekagnihotri,0,0,0,Impossible without education reform.,,,,1.27E+18,https://twitter.com/papuna5588/status/1265992438549626881
5/28/20,bdeacon5545,,0,0,0,#education #reform #justicereform #speaking #teacher #teaching #cut50 #secondchance.,,,#education #reform #justicereform #speaking #teacher #teaching #cut50 #secondchance,1.27E+18,https://twitter.com/bdeacon5545/status/1265990287102525440
5/28/20,WPhilosopher,james79a,1,0,0,"Modernising the party lasted how long? Education reform? Under the gloss and govt figures substance please. Winning the ref but then failing to be magnanimous after meant it's not been bedded, Cf continued talk of indy ref2. Overshadowed by EU ref defeat. So one election. Titanic",,,,1.27E+18,https://twitter.com/WPhilosopher/status/1265979341651030021
5/28/20,Project1Sky,,0,2,4,"As Minister Mc Hugh and the Dept. consider their school reopening strategy for September, there are many health and #wellbeing issues to consider. The article below teases out some of the most important ones: https://bit.ly/2XaMiiC #SchoolLeaders #backtoschool #educationreform ",,,#wellbeing #SchoolLeaders #backtoschool #educationreform,1.27E+18,https://twitter.com/Project1Sky/status/1265976060316917760
5/28/20,ApBohio,,0,0,1,"Tragically, a human was killed. Don't pretend like you care now because he's black. If you cared then you would be prolife. You would be a 2nd ammendment supporter. You would be for criminal justice reform. Education reform.",,,,1.27E+18,https://twitter.com/ApBohio/status/1265974126549893120
5/28/20,RoseGoldJammin,russ48239,3,1,33,We ain’t never try breaking the disestablishment of People of color in education reform though. We just yell with posters ,,,,1.27E+18,https://twitter.com/RoseGoldJammin/status/1265967659482562560
5/28/20,CAPittard,,12,2,24,"So what's the stupidest idea for higher education reform that @timeshighered won't run a ""why not?"" piece about?",,@timeshighered,,1.27E+18,https://twitter.com/CAPittard/status/1265953904568807424
5/28/20,abhi_s_rathore,,1,0,0,Mistaks we have done in past - 1- Development only based on service industry. 2- No promotion for manufacturing industry 3- Bad education reform- making engineers only for Call central and coading. 4- Too many laws and corruption related to starting a business .#SpeakUpIndia,,,#SpeakUpIndia,1.27E+18,https://twitter.com/abhi_s_rathore/status/1265942542182486016
5/28/20,titobryce,yvngrivv,0,0,0,by educating yourself on police accountability and police education reform. it’s fuck 12 but with a purpose ,,,,1.27E+18,https://twitter.com/titobryce/status/1265931012002861056
5/28/20,new_school_uk,,1,0,0,We discuss #SocialDistancing in #schools in our latest #blog post. Find out more about why it is #notok by visiting @UsforThemUK. #schoolsreopening #ukschools #educationreform,,@UsforThemUK,#SocialDistancing #schools #blog #notok #schoolsreopening #ukschools #educationreform,1.27E+18,https://twitter.com/new_school_uk/status/1265929692336414720
5/28/20,james79a,ytdaveyt,1,0,0,"He certainly had his failings but modernising his party, pulling the country out of recession, introducing education reform, winning the Scottish independence referendum and a general election were significant achievements.",,,,1.27E+18,https://twitter.com/james79a/status/1265909692825559045
5/28/20,IamtheOGee,akunnachux,0,0,4,Police reform electoral reform constitutional reform civil service reform downstream oil reform lga reform education reform ports reform. So much to do. what have we had govts for all these decades?,,,,1.27E+18,https://twitter.com/IamtheOGee/status/1265908406281482242
5/28/20,michemeineke,MarieAnnUK,0,0,1,The sort of creativity unleashed with less time in 4 walls! #SiliconValleycalling #innovation #YouthWithYou #educationreform ,,,#SiliconValleycalling #innovation #YouthWithYou #educationreform,1.27E+18,https://twitter.com/michemeineke/status/1265890795279826944
5/28/20,AapKiQasam,Aam_Nationalist,2,0,0,No! Atishi was the face of education reform in Delhi! RaGa dint make her lose! Delhiites made Atishi lose! Delhiites defeated Aatishi! RaGa had no role! They dint defeat Aatishi cus if she won RaGa would become PM with her support! Day u understand this u will stop saying Pappu!,,,,1.27E+18,https://twitter.com/AapKiQasam/status/1265887777754734592
5/28/20,Janey05638384,kylegriffin1,0,1,2,"This country should never call itself great again unless we find a way to stop this deep deep injustice. Education, reform, whatever it takes. ",,,,1.27E+18,https://twitter.com/Janey05638384/status/1265874498722476033
5/28/20,MythicDeicide,,0,0,0,"We need comprehensive education reform. Teachers need to make a salary comparable to other professionals with licenses and graduate degrees, continuing ed. Instead, we make 30-55k if we are lucky in some places even in LA or NY or SF. To afford 2k+ rents? That's just 1 step!",,,,1.27E+18,https://twitter.com/MythicDeicide/status/1265874058106683392
5/28/20,fuckysl,,0,0,1,Change starts in education. inaccuracies start in education. programming starts in education. reform starts in education.,,,,1.27E+18,https://twitter.com/fuckysl/status/1265867580595724288
5/28/20,EmilEEEElime,HeatherGautney,2,0,2,Can BG do anything right? I’m starting to think he’s similar to Neil Ferguson who we kept listening to even though he was dead wrong. We should stop. “The Bill & Melinda Gates Fndn has spent billions of dollars on education reform projects it has conceded did not work as hoped.“ ,,,,1.27E+18,https://twitter.com/EmilEEEElime/status/1265862373639958529
5/28/20,ccoleiii,8BlackHands1,1,6,18,"Looking forward to honoring the homie @citizenstewart, arguably one of the most powerful voices in education reform. Can’t wait to dive more into his story. ",,@citizenstewart,,1.27E+18,https://twitter.com/ccoleiii/status/1265859115009675264
5/28/20,YoBrohan,mtreyens,1,0,1,"I get you, but education is more than institutional. There is a deep culture of anti-intellectualism that makes education reform an impossibility in this country.",,,,1.27E+18,https://twitter.com/YoBrohan/status/1265854539393007617
5/28/20,DaveHA,,0,1,2,Education reform bill in Mexico state of Nuevo Leon will “foster a respect for life from conception to natural death” https://www.nationalrighttolifenews.org/?p=88729 #prolife #mexico #CatholicChurch,,,#prolife #mexico #CatholicChurch,1.27E+18,https://twitter.com/DaveHA/status/1265832799317221378
5/28/20,PlumCinderella,ndrew_lawrence,0,0,0,We need education reform- for the simple reason viewers watch and believe this kooky stuff.,,,,1.27E+18,https://twitter.com/PlumCinderella/status/1265824251250200578
5/28/20,bisoumiuccia,,0,0,1,"Aside from willingness, mandatory classes and education reform. As in from grade school to every workplace...",,,,1.27E+18,https://twitter.com/bisoumiuccia/status/1265808413889617922
5/28/20,Marr_Vill,,0,0,0,"Word of the Year is Reform. Government reform, intelligence reform, education reform, media reform, prison reform even economic reform. We can start cutting down on any corruption or racism (part of corruption) with reform. Thats what really needs to be protested.",,,,1.27E+18,https://twitter.com/Marr_Vill/status/1265804024231665665
5/28/20,oJaison,,1,0,4,"A1: I just started ""A Political Education: Black Politics and Education Reform in Chicago since the 1960s"" by @EToddBreland. It's helpful in putting ed reform in context and learning how communities make schools better. #Lead4GrowthChat",,@EToddBreland,#Lead4GrowthChat,1.27E+18,https://twitter.com/oJaison/status/1265798202093121537
5/27/20,xmoneymansavage,,1,3,13,"It goes beyond police, racism is embedded in every aspect of our society. Some other things we can do: - Education Reform. Write to your school board/admin and demand training for educators, racial justice as part of the curriculum, and empowerment. ",,,,1.27E+18,https://twitter.com/xmoneymansavage/status/1265786381076516865
5/27/20,amazingjohnsons,DamatoRecord,1,0,0,"What makes Catholic education in Ontario vital is that it prevents against a monopoly. Like any business, having competitive options creates a better product. Year after year the boards compare side by side data. This only benefits kids! #educationreform #neverstoppushing",,,#educationreform #neverstoppushing,1.27E+18,https://twitter.com/amazingjohnsons/status/1265778273713258496
5/27/20,fordemokrati,,0,0,0,"If you are unsure about politics... but would like to contribute to someone who truly means to bring #Reform to #WashingtonDC, here she is. #Maine #mepolitics #MESen #HealthCare #ClimateAction #WomensRights #Jobs #OpioidEpidemic #seniors2020 #seniors #Veterans #Education #Reform",,,#Reform #WashingtonDC #Maine #mepolitics #MESen #HealthCare #ClimateAction #ClimateAction #WomensRights #Jobs #OpioidEpidemic #seniors2020 #seniors #Veterans #Education #Reform,1.27E+18,https://twitter.com/fordemokrati/status/1265778122298806272
5/27/20,NathanM27067908,RyManMD,0,0,0,"Teachers...see a ton of ""education reform"" plans and who comes up with them",,,,1.27E+18,https://twitter.com/NathanM27067908/status/1265764587955159041
5/27/20,EspBaptist,realDonaldTrump,0,0,0,"Yeah, NASA's cool. About that education reform you talked about 27 scandals &amp; 3 IG's ago...you still gonna do anything with that, or no?",,,,1.27E+18,https://twitter.com/EspBaptist/status/1265760862586974208
5/27/20,mkbtuc,,0,0,0,Report Makes A Small Contribution To Understanding Education Reform Studies ,,,,1.27E+18,https://twitter.com/mkbtuc/status/1265759254432096256
5/27/20,SecLevi,,0,0,0,Education Reform - Page 1 | GOP - https://www.gop.com/issue/education-reform/ via @GOP,,@GOP,,1.27E+18,https://twitter.com/SecLevi/status/1265757537758072833
5/27/20,DanProctor11,,0,0,1,My main point is encourage ingenuity don't try to impede it because the decision makers (more than likely) don't grasp the actual happenings. #EducationReform,,,#EducationReform,1.27E+18,https://twitter.com/DanProctor11/status/1265751040948871169
5/27/20,SBMcCallister,Dave64P,2,0,0,"1. From what I can tell from the social moral laws of China, Chairman Xi is on an anti-corruption spree. However his idea of removing corruption is to punish free will & religion w/ education reform camps. No one gets to own the world. People want freedom ",,,,1.27E+18,https://twitter.com/SBMcCallister/status/1265747238510301186
5/27/20,SeedsInspire,,0,0,0,#veganfortheanimals #compassion #health #nutrition #forthekids #climate #consciousness #animalrights #environment #educationreform #prisonreform #oneness #immigrationreform #plantbased #vegan,,,#veganfortheanimals #compassion #health #nutrition #forthekids #climate #consciousness #animalrights #environment #educationreform #prisonreform #oneness #immigrationreform #plantbased #vegan,1.27E+18,https://twitter.com/SeedsInspire/status/1265739916157186048
5/27/20,TLC3Publishing,,0,3,2,Most important issues for me this #2020election - social media/ big tech regulation - equal trade - voterid - education reform - pharmaceutical prices - repeal #ab5 - border control - Obamagate Justice - SCOTUS - defund planned parenthood,,,#2020election #ab5,1.27E+18,https://twitter.com/TLC3Publishing/status/1265736988801429504
5/27/20,KaseyMedders,globaltimesnews,0,0,0,"Education reform as in China is your master and if you speak anything outside this, China will disappear you?",,,,1.27E+18,https://twitter.com/KaseyMedders/status/1265718790865563649
5/27/20,boro_eye,BinCool5,1,0,0,"The above tweet is exhibit A of @avitalrachel amazing article on @jacobkornbluh . As you see, not just aren't younallowed to support education reform, but if you do, then your pieces are never allowed to be published again lol. ",,@avitalrachel @jacobkornbluh,,1.27E+18,https://twitter.com/boro_eye/status/1265707468732215297
5/27/20,macruari,KyleKulinski,1,1,0,"I’m running as an independent for US Congress in NY-02: South Shore of Long Island. Platform: Direct Democracy, anti-IdPol, mental hlth/education reform,anti-corporate Running bc only DNC-aligned Dems are on the ballot. They don’t support m4a, GND, student loan forgiveness,etc.",,,,1.27E+18,https://twitter.com/macruari/status/1265706575035011072
5/27/20,yoozernaym2,QueenKaiWasHere,1,0,1,I would replace free college with an all inclusive Education Reform. ,,,,1.27E+18,https://twitter.com/yoozernaym2/status/1265704455133106176
5/27/20,statesman758,,1,1,4,My biggest issue with st lucia is the reading. If we could just read one book a month then it can help us compete with Singapore one day. Education reform,,,,1.27E+18,https://twitter.com/statesman758/status/1265688013599920131
5/27/20,TheAstanaTimes,,0,1,1,"Education in need of dire reform! More schools but also more staying at home needed! Tokayev addresses National Council of Public Trust, outlines plans to modernize Kazakhstan's education system! #Kazakhstan #EducationReform #Tokayev https://astanatimes.com/2020/05/tokayev-chairs-third-meeting-of-national-council-of-public-trust-to-restructure-education-system/",,,#Kazakhstan #EducationReform #Tokayev,1.27E+18,https://twitter.com/TheAstanaTimes/status/1265682011596849153
5/27/20,AtulitaCruz,BernieSanders,0,0,0,You have been right all along. #Comprehensive #EducationReform is must! #HealthcareMeansMentalcare #MedicareForAll #BLM #EndPoliceBrutality #ImmigratonReform #Raiseto25 #EqualRights #EndDomesticTerrorism Everything is tied together We need Real Democracy! #BernieOnTheBallot,,,#Comprehensive #EducationReform #HealthcareMeansMentalcare #MedicareForAll #BLM #EndPoliceBrutality #ImmigratonReform #Raiseto25 #EqualRights #EndDomesticTerrorism #BernieOnTheBallot,1.27E+18,https://twitter.com/AtulitaCruz/status/1265674748865855488
5/27/20,educationreform,,0,0,0,"Good read, written by someone who, using reflections, offers insight as to what we could do and how to behave! #WednesdayWisdom #coronavirus #pandemic",,,#WednesdayWisdom #coronavirus #pandemic,1.27E+18,https://twitter.com/educationreform/status/1265674412575129601
5/27/20,SciTeacher_OR,,0,0,0,"I love this model A-->B-->C. Professional development --> Implementation (Faculty, Students, Institutions) --> STEM Education Reform @markgraham24",,@markgraham24,,1.27E+18,https://twitter.com/SciTeacher_OR/status/1265673463991156736
5/27/20,SteelFlame000,,0,0,1,https://drive.google.com/file/d/1PRXNu8wmhZEre6vTLExy_DsE70dlzxyN/view?usp=sharing Thoughts and suggestions towards High school education reform.,,,,1.27E+18,https://twitter.com/SteelFlame000/status/1265666918813437955
5/27/20,BayesForDays,asayeed,1,0,0,education reform by tweet,,,,1.27E+18,https://twitter.com/BayesForDays/status/1265664659165716480
5/27/20,msonn17,,0,0,1,Maybe teachers should get to choose the PD their admins are required to take...#education #educationreform,,,#education #educationreform,1.27E+18,https://twitter.com/msonn17/status/1265661823807885313
5/27/20,Anshsin92985145,news24tvchannel,0,0,0,"full of appeasement and baba ji ka thullu to Hindus,no education reform,they are being raped,massacred,killed and looted n mahatma became mauni baba,their temples are being looted,370 has been reversed,NRC been taken back,non hindus hv bn given veto over arrest,conversion ",,,,1.27E+18,https://twitter.com/Anshsin92985145/status/1265659304805167107
5/27/20,educationreform,sunshine_nine,0,0,0,#MinneapolisPoliceMurderdHim #BlackLivesMatter #GeorgeFloyd,,,#MinneapolisPoliceMurderdHim #BlackLivesMatter #BlackLivesMatter #GeorgeFloyd,1.27E+18,https://twitter.com/educationreform/status/1265659242138284032
5/27/20,educationreform,nprpolitics,0,1,9,He won't shut down his bully pulpit. #WednesdayWisdom #WednesdayThoughts #RIPGeorgeFloyd,,,#WednesdayWisdom #WednesdayThoughts #RIPGeorgeFloyd,1.27E+18,https://twitter.com/educationreform/status/1265658108086550530
5/27/20,educationreform,sahilkapur,0,0,1,Something is not quite White--I mean right. #MinneapolisPoliceMurderdHim #BlackLivesMatter #WednesdayThoughts,,,#MinneapolisPoliceMurderdHim #BlackLivesMatter #BlackLivesMatter #WednesdayThoughts,1.27E+18,https://twitter.com/educationreform/status/1265657459697504263
5/27/20,DrChowdharyMD,Marty_Shrkeli,0,0,1,I'm grateful for the efforts for #radonc education reform by many including @ChelainG @EJeansMD @ARRO_org @roecsg @d_golden I just believe that @ABR_Radiology @acgme should contribute far more than they are at the moment (I'm sure they will say it's outside their purview),,@ChelainG @EJeansMD @ARRO_org @roecsg @d_golden @ABR_Radiology @acgme,#radonc,1.27E+18,https://twitter.com/DrChowdharyMD/status/1265655874619617280
5/27/20,TeachHistory19,flyingmonkey13,0,0,1,"I support the drive to hire educators of color to teach students of color. Here in Providence, RI, we are in the midst of education reform, this being one of the goals. I am a white woman who wants to teach history to SOC. Is there a place for me in these spaces?",,,,1.27E+18,https://twitter.com/TeachHistory19/status/1265654523667808256
5/27/20,stillallaa,,0,0,0,there needs to be a lot of higher education reform in the us but can we start with forbidding required textbooks that aren’t available for free,,,,1.27E+18,https://twitter.com/stillallaa/status/1265648274813444096
5/27/20,Anderson_Sam92,z_libertarian,0,0,0,"Education reform, the US has some of the best leading post-secondary education facilities in the world and yet we are still trailing other countries. Teachers are being asked to provide for their own classroom stock, and schools are near bankruptcy.",,,,1.27E+18,https://twitter.com/Anderson_Sam92/status/1265647750894534656
5/27/20,TC_OTE,,0,1,0,"""If the purpose of education reform is to boost students’ academic outcomes reduce suspensions raise expectations and even recruit (less racist) teachers research suggests that increasing the number of black teachers should be part of any serious strategy"" ",,,,1.27E+18,https://twitter.com/TC_OTE/status/1265646311409422344
5/27/20,_CandyG,YourBoySlade,1,0,0,Prison reform. Healthcare reform. Education reform. So much.,,,,1.27E+18,https://twitter.com/_CandyG/status/1265643042553372672
5/27/20,ProfCrystalLaw,principalest,0,2,6, #educationreform #budgetcuts #fundourschools,,,#educationreform #budgetcuts #fundourschools,1.27E+18,https://twitter.com/ProfCrystalLaw/status/1265642097388015618
5/27/20,CJLaborPolicy,,0,2,20,"And Todd’s repeal of initiative #77 was a huge slap in the face for democracy. I chose respect for voters, the hope of real education reform and modern community policing practices when I voted for @Janeese4DC - Join me!!",,@Janeese4DC,,1.27E+18,https://twitter.com/CJLaborPolicy/status/1265630037975412737
5/27/20,Nimawat57Pawan,,1,2,8,"जिससे यहा 3 किस्म के लोग बढ़ गए , एक तो प्रॉपर्टी डीलर दूसरा आर्किटेक्, interrior वाले और तिसरे eventmanagement वाले अभी वर्तमान मे कुछ नए लोग दिखे है जो Sanitizer, मास्क, etc बेच रहे है। इस तरह से भारत कभी चीन से तुलना करने वाली जगह पर आ पाएगा।। #need_of_education_reform २/२",,,#need_of_education_reform,1.27E+18,https://twitter.com/Nimawat57Pawan/status/1265624941631877120
5/27/20,Project1Sky,,0,0,3,Nice article about the benefits of #blendedlearning. A further benefit not included in the article is the potential for adaptability - blended learning can often be adapted to distance learning when learning from home. https://bit.ly/36AIBpA #edtech #educationreform ,,,#blendedlearning #edtech #educationreform,1.27E+18,https://twitter.com/Project1Sky/status/1265615166726602752
5/27/20,6669SPNKR,,0,0,0,"USA needs police reform, education reform, prison reform and immigration law reforms but because of all the corruption and greed nothing will ever happen",,,,1.27E+18,https://twitter.com/6669SPNKR/status/1265610298754465792
5/27/20,Hunley77,,0,0,0,Why Conventional Wisdom on Education Reform is Wrong (a primer) by Corey Keyser ,,,,1.27E+18,https://twitter.com/Hunley77/status/1265601869205864449
5/27/20,jainmanishjn,YRDeshmukh,0,0,2,Best - Amit shah and Rajnath Singh Worst - R S Prasad as IT minister (as Law minister he is good and jawdekar as education minister ( we voted for change in our education system still we teach Akbar Mahan Why not bring education reform,,,,1.27E+18,https://twitter.com/jainmanishjn/status/1265600562650918915
5/27/20,eraser,,0,0,0,The Path & Thinking of Education Reform Driven by Blockchain Technology. Liping Li https://medium.com/t5es/the-path-and-thinking-of-education-reform-driven-by-blockchain-technology-f1f8f927e335?source=friends_link&amp;sk=9f16a087fdeb6844a250c053046d72b9 @eraser en #T5eS Emergencia y Esclavitud Digital #blockchain #technology #tecnología #digitaltransformation #transformaciónDigital #education #EDtech #TIC #sharingEconomy,,@eraser,#T5eS #blockchain #technology #tecnolog #digitaltransformation #transformaci #education #EDtech #TIC #sharingEconomy,1.27E+18,https://twitter.com/eraser/status/1265598893166903296
5/27/20,bernie_ebook,,0,0,0,When we defeat Trump and the Florida House and Senate pass major education reform.,,,,1.27E+18,https://twitter.com/bernie_ebook/status/1265595753227005952
5/27/20,HelenWZ_Lee,,1,0,16,"I've been reading @TorontoStar since I was 12 years old. Thrust into the guinea pig cohort of education reform created by Mike Harris and Bill 160, I started reading the newspaper to learn why it was happening. The Toronto Star shaped me into the person I am today.",,@TorontoStar,,1.27E+18,https://twitter.com/HelenWZ_Lee/status/1265595486880305152
5/27/20,Maire_from_NJ,,0,1,6,11. Say the phrase “I don’t know. Is this sexy enough?” When talking about things that aren’t sexy at all like education reform and policy. 10 Tricks to Appear Smart in Meetings https://thecooperreview.com/10-tricks-appear-smart-meetings/ #officehumor via @thecooperreview,,@TheCooperReview,#officehumor,1.27E+18,https://twitter.com/Maire_from_NJ/status/1265593668980936704
5/27/20,simonjeaton1,mrjamesob,0,0,0,"On his blog, if you try to reach his infamous 250 page essay on Education reform 2010-14 from the Main Menu, you get asked a for password. If however, if you read his IQ page there is a direct link that doesn't need a password. Which leads me to question his IQ.",,,,1.27E+18,https://twitter.com/simonjeaton1/status/1265572480258846720
5/27/20,CatholicMasses,,0,0,0,"CNA Staff, May 26, 2020 / 05:00 pm (CNA).- The Mexican state legislature of Nuevo Leon passed an education reform bill May 21 to foster a “respect for life from conception to natural death” in students. #Americas #CatholicChurch #NewsBriefs",,,#Americas #CatholicChurch #NewsBriefs,1.27E+18,https://twitter.com/CatholicMasses/status/1265536521345654785
5/27/20,AshlieMC2,TheRealAlice333,0,3,2,#SaveTheChildren has multiple meanings. Quarentine really should have shown parents we have to do better. We cannot allow these schools to continue their blatant abuse of power. #EducationReform #ItStartsAtHome #WeThePeople #RiseUp #AlternativeEducation #LifeLessons,,,#SaveTheChildren #EducationReform #ItStartsAtHome #WeThePeople #RiseUp #AlternativeEducation #LifeLessons,1.27E+18,https://twitter.com/AshlieMC2/status/1265532010199736320
